id,x,y,size,frame,track,ignore,track_fixed
4,1389.9153583617747,359.11058020477816,1465,271,5,FALSE,5
5,621.5351506456241,345.05595408895266,1394,271,7,FALSE,7
6,1307.9806138933764,286.49111470113087,1238,271,9,FALSE,6
7,1119.6423049894588,176.6619817287421,1423,271,10,FALSE,4
8,798.3230769230769,138.12793522267208,1235,271,8,FALSE,8
1,1056.1186440677966,656.6403013182675,1062,272,2,FALSE,2
2,501.81931723563696,473.7985012489592,1201,272,1,FALSE,1
3,509.54023746701847,376.8575197889182,1516,272,3,FALSE,3
4,1389.9789259007478,359.2603670972128,1471,272,5,FALSE,5
5,632.2429501084599,330.54374548083877,1383,272,7,FALSE,7
6,1316.682753164557,293.2887658227848,1264,272,9,FALSE,6
7,1105.8701754385966,168.7382456140351,1425,272,10,FALSE,4
8,802.8309178743962,139.7866344605475,1242,272,8,FALSE,8
1,1056.1186440677966,656.6403013182675,1062,273,2,FALSE,2
2,501.8261231281198,473.76871880199667,1202,273,1,FALSE,1
3,509.7784431137725,376.2521623419827,1503,273,3,FALSE,3
4,1389.9191576086957,359.2092391304348,1472,273,5,FALSE,5
5,640.86813970064145,321.40698503207415,1403,273,7,FALSE,7
6,1325.45625,297.7234375,1280,273,9,FALSE,6
7,1087.4542836573073,162.91792656587472,1389,273,10,FALSE,4
8,809.8138041733547,139.8876404494382,1246,273,8,FALSE,8
1,1056.0838831291235,656.6116870876532,1061,274,2,FALSE,2
2,501.80833333333334,473.81916666666666,1200,274,1,FALSE,1
3,510.09260493004666,375.2611592271819,1501,274,3,FALSE,3
5,646.6223628691984,312.44866385372717,1422,274,7,FALSE,7
6,1071.184472934473,164.01139601139602,1404,274,10,FALSE,4
7,820.6334405144695,137.91077170418006,1244,274,8,FALSE,8
1,1056.0838831291235,656.6116870876532,1061,275,2,FALSE,2
2,501.8031693077565,473.9382819015847,1199,275,1,FALSE,1
3,510.5777925531915,374.4188829787234,1504,275,3,FALSE,3
5,654.650576368876,301.928674351585,1388,275,7,FALSE,7
6,1054.8592540464463,156.77973258268824,1421,275,10,FALSE,4
7,833.2307060755337,136.05336617405584,1218,275,8,FALSE,8
1,1056.090566037736,656.5877358490566,1060,276,2,FALSE,2
2,501.6326359832636,474.0476987447699,1195,276,1,FALSE,1
3,511.15729585006693,372.90428380187416,1494,276,3,FALSE,3
4,1393.0432357043235,361.96304044630403,1434,276,5,FALSE,5
5,1333.3002401921538,321.22417934347476,1249,276,9,FALSE,6
6,663.589375448672,290.83560660445085,1393,276,7,FALSE,7
7,1044.339514978602,147.27175463623396,1402,276,10,FALSE,4
8,839.8061389337641,131.35218093699515,1238,276,8,FALSE,8
1,1056.0838831291235,656.6116870876532,1061,277,2,FALSE,2
2,501.49131513647643,473.94706368899915,1209,277,1,FALSE,1
3,510.5179045092838,371.20424403183023,1508,277,3,FALSE,3
4,1390.287954383464,370.5880256593015,1403,277,5,FALSE,5
5,1334.3248407643312,320.27945859872614,1256,277,9,FALSE,6
6,672.3845604002859,274.360972122945,1399,277,7,FALSE,7
7,1032.769012082445,137.94314143567874,1407,277,10,FALSE,4
8,847.480415667466,125.207034372502,1251,277,8,FALSE,8
1,1056.0743879472693,656.5847457627119,1062,278,2,FALSE,2
2,501.3798836242727,473.8827930174564,1203,278,1,FALSE,1
3,509.1632928475034,368.87179487179486,1482,278,3,FALSE,3
4,1391.859565807327,375.3907734056988,1474,278,5,FALSE,5
5,1334.4499599679743,318.7830264211369,1249,278,9,FALSE,6
6,678.2519798416126,263.1123110151188,1389,278,7,FALSE,7
7,1016.3716312056738,119.29148936170213,1410,278,10,FALSE,4
8,856.2049839228296,122.04983922829582,1244,278,8,FALSE,8
1,1056.0743879472693,656.5847457627119,1062,279,2,FALSE,2
2,501.3710482529118,473.8594009983361,1202,279,1,FALSE,1
3,507.70830519918974,366.16610398379476,1481,279,3,FALSE,3
4,1394.376938637896,376.0532703978422,1483,279,5,FALSE,5
5,1334.595294117647,317.78274509803924,1275,279,9,FALSE,6
6,692.1183178902352,248.35994297933001,1403,279,7,FALSE,7
7,866.860445912469,119.79521056977704,1211,279,8,FALSE,8
8,1002.9828937990021,111.3727726300784,1403,279,10,FALSE,4
1,1056.0743879472693,656.5847457627119,1062,280,2,FALSE,2
2,501.31943286071726,473.83152627189327,1199,280,1,FALSE,1
3,1394.845079787234,376.4255319148936,1504,280,5,FALSE,5
4,507.24966532797856,363.8587684069612,1494,280,3,FALSE,3
5,1333.1517571884983,317.37060702875397,1252,280,9,FALSE,6
6,695.5043478260869,233.7173913043478,1380,280,7,FALSE,7
7,878.0425531914893,115.01800327332242,1222,280,8,FALSE,8
8,979.7982770997846,107.91457286432161,1393,280,10,FALSE,4
1,1056.078154425612,656.5367231638418,1062,281,2,FALSE,2
2,501.29450915141433,473.69883527454243,1202,281,1,FALSE,1
3,1394.6117804551538,377.78982597054886,1494,281,5,FALSE,5
4,506.967277486911,362.44633507853405,1528,281,3,FALSE,3
5,1332.6515873015874,317.75079365079364,1260,281,9,FALSE,6
6,697.4758179231864,219.2176386913229,1406,281,7,FALSE,7
1,1056.078154425612,656.5367231638418,1062,282,2,FALSE,2
2,501.2241666666667,473.7575,1200,282,1,FALSE,1
3,1394.2229775662815,379.10740992522096,1471,282,5,FALSE,5
4,506.9820119920053,362.85676215856097,1501,282,3,FALSE,3
5,1338.9688747007183,321.26177174780526,1253,282,9,FALSE,6
6,704.1836298932384,206.1252669039146,1405,282,7,FALSE,7
1,1056.0903954802259,656.4924670433145,1062,283,2,FALSE,2
2,501.07284768211923,473.62334437086093,1208,283,1,FALSE,1
3,1393.7044996642041,379.32975151108127,1489,283,5,FALSE,5
4,507.8476380572189,363.97205588822357,1503,283,3,FALSE,3
5,1345.1443137254903,321.39529411764704,1275,283,9,FALSE,6
6,706.3330955777461,193.52924393723254,1402,283,7,FALSE,7
1,1056.078154425612,656.5367231638418,1062,284,2,FALSE,2
2,500.9661436829067,473.64409578860443,1211,284,1,FALSE,1
3,1393.803908355795,379.86253369272237,1484,284,5,FALSE,5
4,506.9314055144586,363.4431741761937,1487,284,3,FALSE,3
5,1345.1422893481717,320.74721780604136,1258,284,9,FALSE,6
6,708.2300070771408,177.07926397735315,1413,284,7,FALSE,7
1,1056.0837253057384,656.5164628410159,1063,285,2,FALSE,2
2,500.9112769485904,473.6940298507463,1206,285,1,FALSE,1
3,1393.5699797160244,379.789722785666,1479,285,5,FALSE,5
4,505.6773097826087,361.4932065217391,1472,285,3,FALSE,3
5,1345.6203125,321.16015625,1280,285,9,FALSE,6
6,718.8652886671418,165.39771917320027,1403,285,7,FALSE,7
7,885.7971360381862,120.64598249801114,1257,285,11,FALSE,11
8,966.4912648497555,107.46191474493361,1431,285,12,FALSE,12
1,1056.0970782280867,656.5230914231856,1061,286,2,FALSE,2
2,500.8979253112033,473.64979253112034,1205,286,1,FALSE,1
3,1392.641831852358,381.0246069719754,1463,286,5,FALSE,5
4,505.17566643882435,360.8578263841422,1463,286,3,FALSE,3
5,1345.8666140489345,321.49960536700866,1267,286,9,FALSE,6
6,726.462910128388,155.5848787446505,1402,286,7,FALSE,7
7,884.6977518734388,125.36969192339717,1201,286,11,FALSE,11
8,967.3770375620128,104.0871722182849,1411,286,12,FALSE,12
1,1056.0903954802259,656.5470809792844,1062,287,2,FALSE,2
2,500.91322314049586,473.6082644628099,1210,287,1,FALSE,1
3,1391.5240352064998,382.4109681787407,1477,287,5,FALSE,5
4,505.211997273347,360.9120654396728,1467,287,3,FALSE,3
5,1343.7771653543307,322.5314960629921,1270,287,9,FALSE,6
6,730.5630791161797,137.4376336421953,1403,287,7,FALSE,7
7,884.883236030025,127.64470391993328,1199,287,11,FALSE,11
8,961.4464660601819,101.89713086074178,1429,287,12,FALSE,12
1,1056.1046182846371,656.5466540999057,1061,288,2,FALSE,2
2,500.8645054031588,473.56857855361596,1203,288,1,FALSE,1
3,1390.929347826087,383.47078804347825,1472,288,5,FALSE,5
4,504.91530054644807,361.0396174863388,1464,288,3,FALSE,3
5,1342.4900239425378,323.12609736632083,1253,288,9,FALSE,6
6,737.9105984138429,133.6027397260274,1387,288,7,FALSE,7
7,886.4916805324459,133.98585690515807,1202,288,11,FALSE,11
8,951.5085106382978,95.81347517730497,1410,288,12,FALSE,12
1,1056.0979284369114,656.5706214689266,1062,289,2,FALSE,2
2,500.8645054031588,473.56857855361596,1203,289,1,FALSE,1
3,1391.063599458728,384.82611637347765,1478,289,5,FALSE,5
4,505.65358592692826,361.5933694181326,1478,289,3,FALSE,3
5,1341.5839357429718,324.0112449799197,1245,289,9,FALSE,6
6,746.7844950213371,131.15149359886203,1406,289,7,FALSE,7
7,890.8404958677686,140.18760330578513,1210,289,11,FALSE,11
8,943.8931623931624,95.22222222222223,1404,289,12,FALSE,12
1,1056.0979284369114,656.5706214689266,1062,290,2,FALSE,2
2,500.8922949461475,473.49461474730737,1207,290,1,FALSE,1
3,1390.6180836707154,386.8205128205128,1482,290,5,FALSE,5
4,506.6347826086957,362.2655518394649,1495,290,3,FALSE,3
5,1340.9833465503568,326.710547184774,1261,290,9,FALSE,6
6,896.5840853158327,142.55291222313372,1219,290,11,FALSE,11
7,756.0185581727337,128.77230549607424,1401,290,7,FALSE,7
8,926.1405706332638,100.55462769659012,1437,290,12,FALSE,12
1,1056.0979284369114,656.5706214689266,1062,291,2,FALSE,2
2,500.9051155115512,473.3787128712871,1212,291,1,FALSE,1
3,1390.3519515477792,388.95020188425303,1486,291,5,FALSE,5
4,506.737650200267,362.0267022696929,1498,291,3,FALSE,3
5,1335.241214057508,331.30990415335464,1252,291,9,FALSE,6
6,900.0809917355372,145.39173553719007,1210,291,11,FALSE,11
7,764.7787294789437,125.98857958600999,1401,291,7,FALSE,7
8,918.5637630662021,103.77491289198606,1435,291,12,FALSE,12
1,1056.0979284369114,656.5706214689266,1062,292,2,FALSE,2
2,500.8913580246914,473.3259259259259,1215,292,1,FALSE,1
3,1389.686366689053,389.7468099395567,1489,292,5,FALSE,5
4,506.64630872483224,362.48322147651004,1490,292,3,FALSE,3
5,1334.729751403368,333.0817963111468,1247,292,9,FALSE,6
6,901.891286307054,148.19751037344398,1205,292,11,FALSE,11
7,783.2305433186491,127.50881057268722,1362,292,7,FALSE,7
8,903.9901477832512,100.16326530612245,1421,292,12,FALSE,12
1,1056.0979284369114,656.5706214689266,1062,293,2,FALSE,2
2,500.8822075782537,473.32454695222407,1214,293,1,FALSE,1
3,1389.2610738255034,390.0476510067114,1490,293,5,FALSE,5
4,506.71409395973154,362.7268456375839,1490,293,3,FALSE,3
5,1335.4,337.9897233201581,1265,293,9,FALSE,6
6,904.0627035830619,152.77280130293158,1228,293,11,FALSE,11
7,792.7300569800569,130.82621082621083,1404,293,7,FALSE,7
8,896.004246284501,101.21797593772116,1413,293,12,FALSE,12
1,1056.1074458058436,656.5975494816211,1061,294,2,FALSE,2
2,500.852770885029,473.36393713813067,1209,294,1,FALSE,1
3,1389.7955615332885,389.98520511096166,1487,294,5,FALSE,5
4,506.8433734939759,362.74564926372153,1494,294,3,FALSE,3
5,1333.607476635514,340.6261682242991,1284,294,9,FALSE,6
6,906.8465266558966,152.859450726979,1238,294,11,FALSE,11
7,793.5638520586183,133.36636427076064,1433,294,7,FALSE,7
8,895.913074204947,104.44098939929329,1415,294,12,FALSE,12
1,1056.1212406015038,656.5751879699249,1064,295,2,FALSE,2
2,500.83927091963545,473.3960231980116,1207,295,1,FALSE,1
3,1390.2634730538923,391.1882900864937,1503,295,5,FALSE,5
4,506.8397606382979,362.5651595744681,1504,295,3,FALSE,3
5,1332.6982017200937,340.88506645817046,1279,295,9,FALSE,6
6,909.4170771756978,152.55336617405584,1218,295,11,FALSE,11
7,794.4412786657401,135.59207783182765,1439,295,7,FALSE,7
8,897.1478076379067,110.15770862800566,1414,295,12,FALSE,12
1,1056.115710253998,656.5954844778928,1063,296,2,FALSE,2
2,500.81441590720794,473.3570836785418,1207,296,1,FALSE,1
3,1389.6814814814816,392.3340067340067,1485,296,5,FALSE,5
4,506.8167330677291,362.5670650730412,1506,296,3,FALSE,3
5,1331.6042154566744,340.7064793130367,1281,296,9,FALSE,6
6,912.6074614760746,151.94890510948906,1233,296,11,FALSE,11
7,795.0145631067961,136.71428571428572,1442,296,7,FALSE,7
8,894.0282199710564,117.45658465991318,1382,296,12,FALSE,12
1,1056.1117370892018,656.5483568075117,1065,297,2,FALSE,2
2,500.7706953642384,473.35347682119203,1208,297,1,FALSE,1
3,1389.3630831643002,392.49087221095334,1479,297,5,FALSE,5
4,506.7668221185876,362.42238507661557,1501,297,3,FALSE,3
5,1328.3306962025317,339.9145569620253,1264,297,9,FALSE,6
6,912.884236453202,152.48357963875205,1218,297,11,FALSE,11
7,796.8284518828452,140.0181311018131,1434,297,7,FALSE,7
8,886.6603241719521,118.84566596194503,1419,297,12,FALSE,12
1,1056.123352165725,656.6252354048964,1062,298,2,FALSE,2
2,500.6965918536991,473.4937655860349,1203,298,1,FALSE,1
3,1388.928475033738,393.112685560054,1482,298,5,FALSE,5
4,506.70791749833666,362.3512974051896,1503,298,3,FALSE,3
5,1327.570189274448,340.66719242902207,1268,298,9,FALSE,6
6,912.9140752864157,152.5859247135843,1222,298,11,FALSE,11
7,797.9708737864078,140.3370319001387,1442,298,7,FALSE,7
8,884.5140186915888,126.431344356578,1391,298,12,FALSE,12
1,1056.123352165725,656.6252354048964,1062,299,2,FALSE,2
2,500.6686094920899,473.5220649458784,1201,299,1,FALSE,1
3,1389.2004034969739,394.06254203093476,1487,299,5,FALSE,5
4,506.6666666666667,362.28343313373256,1503,299,3,FALSE,3
5,1324.0974076983503,340.3982717989002,1273,299,9,FALSE,6
6,914.3045267489712,156.9695473251029,1215,299,11,FALSE,11
7,882.4360902255639,134.28708133971293,1463,299,12,FALSE,12
8,799.6081460674158,136.97682584269663,1424,299,7,FALSE,7
1,1056.123352165725,656.6252354048964,1062,300,2,FALSE,2
2,500.5771144278607,473.4892205638474,1206,300,1,FALSE,1
3,1389.1259360108918,395.0088495575221,1469,300,5,FALSE,5
4,506.6708526107072,362.25578321216125,1513,300,3,FALSE,3
5,1319.6661211129297,342.08428805237315,1222,300,9,FALSE,6
6,883.4831846259437,139.75566231983527,1457,300,12,FALSE,12
7,920.1377887788778,159.759900990099,1212,300,11,FALSE,11
8,804.5752274317705,132.58222533240027,1429,300,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,301,2,FALSE,2
2,500.50331125827813,473.29718543046357,1208,301,1,FALSE,1
3,1388.6317222600408,395.5786249149081,1469,301,5,FALSE,5
4,506.7023102310231,362.2772277227723,1515,301,3,FALSE,3
5,1318.3988941548184,345.89415481832543,1266,301,9,FALSE,6
6,879.0169491525423,150.60522598870057,1416,301,12,FALSE,12
7,924.6508585445625,166.880621422731,1223,301,11,FALSE,11
8,812.6541990119972,127.227240649259,1417,301,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,302,2,FALSE,2
2,500.439205955335,473.354011579818,1209,302,1,FALSE,1
3,1387.861855670103,396.25223367697595,1455,302,5,FALSE,5
4,506.64021164021165,362.3796296296296,1512,302,3,FALSE,3
5,1315.4409448818897,351.86062992125983,1270,302,9,FALSE,6
6,872.4170748775367,159.889433170049,1429,302,12,FALSE,12
7,934.6444629475437,169.8301415487094,1201,302,11,FALSE,11
8,819.3681626928471,124.46844319775596,1426,302,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,303,2,FALSE,2
2,500.43507030603803,473.35318444995863,1209,303,1,FALSE,1
3,1386.5379918588874,397.99050203527815,1474,303,5,FALSE,5
4,506.65119363395223,362.2838196286472,1508,303,3,FALSE,3
5,1309.260659694288,356.56637168141594,1243,303,9,FALSE,6
6,865.1323119777159,167.60445682451254,1436,303,12,FALSE,12
7,946.5991769547325,173.79423868312756,1215,303,11,FALSE,11
8,829.8923187365399,126.05671213208902,1393,303,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,304,2,FALSE,2
2,500.43507030603803,473.35318444995863,1209,304,1,FALSE,1
3,1385.7401360544218,400.2891156462585,1470,304,5,FALSE,5
4,506.5851063829787,362.3251329787234,1504,304,3,FALSE,3
5,1306.0318979266347,362.61961722488036,1254,304,9,FALSE,6
6,860.6218905472637,168.6780383795309,1407,304,12,FALSE,12
7,955.3280599500416,174.3630308076603,1201,304,11,FALSE,11
8,834.9125799573561,127.79317697228144,1407,304,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,305,2,FALSE,2
2,500.43507030603803,473.35318444995863,1209,305,1,FALSE,1
3,1384.3016949152543,403.7566101694915,1475,305,5,FALSE,5
4,1302.75431711146,366.8241758241758,1274,305,9,FALSE,6
5,506.57707509881425,362.2812911725955,1518,305,3,FALSE,3
6,849.6449275362319,176.06521739130434,1380,305,12,FALSE,12
7,967.5716694772344,173.78836424957842,1186,305,11,FALSE,11
8,839.9770609318996,128.81720430107526,1395,305,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,306,2,FALSE,2
2,500.4324772162386,473.41507870753935,1207,306,1,FALSE,1
3,1383.6894664842682,408.7127222982216,1462,306,5,FALSE,5
4,1299.3511326860842,371.72977346278316,1236,306,9,FALSE,6
5,506.6137112722479,362.2801582069875,1517,306,3,FALSE,3
6,840.0309205903022,180.65917076598734,1423,306,12,FALSE,12
7,984.0282157676348,171.14522821576764,1205,306,11,FALSE,11
8,850.8341781317886,126.80521361332367,1381,306,7,FALSE,7
1,1056.1225259189443,656.5749293119699,1061,307,2,FALSE,2
2,500.45514950166114,473.4750830564784,1204,307,1,FALSE,1
3,1384.7080787508487,413.62457569585877,1473,307,5,FALSE,5
4,1290.2184466019417,386.68689320388347,1236,307,9,FALSE,6
5,506.6521739130435,362.68906455862975,1518,307,3,FALSE,3
6,831.12571839080465,185.48204022988506,1392,307,12,FALSE,12
7,1002.0074441687345,171.02233250620347,1209,307,11,FALSE,11
8,861.0229885057471,122.26580459770115,1392,307,7,FALSE,7
1,1056.1225259189443,656.5749293119699,1061,308,2,FALSE,2
2,500.4365145228216,473.42904564315353,1205,308,1,FALSE,1
3,1388.6056434962147,419.99587061252583,1453,308,5,FALSE,5
4,1289.8850118953212,397.91911181601904,1261,308,9,FALSE,6
5,506.71324018629406,362.72987358616103,1503,308,3,FALSE,3
6,822.5639575971732,186.71872791519434,1415,308,12,FALSE,12
7,1017.4802955665025,168.61247947454845,1218,308,11,FALSE,11
8,872.8714488636364,120.4637784090909,1408,308,7,FALSE,7
1,1056.135593220339,656.5809792843692,1062,309,2,FALSE,2
2,500.3943427620632,473.5149750415973,1202,309,1,FALSE,1
3,1390.3701694915255,428.4786440677966,1475,309,5,FALSE,5
4,1291.6380510440836,408.6009280742459,1293,309,9,FALSE,6
5,506.85449735449737,362.537037037037,1512,309,3,FALSE,3
6,821.056307911618,184.7184604419102,1403,309,12,FALSE,12
7,1038.4995891536566,162.64585045193098,1217,309,11,FALSE,11
8,882.2874728457639,117.04561911658219,1381,309,7,FALSE,7
1,1056.120754716981,656.6018867924528,1060,310,2,FALSE,2
2,500.395,473.5275,1200,310,1,FALSE,1
3,1392.8808539944903,437.35743801652893,1452,310,5,FALSE,5
4,1289.54453125,416.36796875,1280,310,9,FALSE,6
5,506.9469442578912,362.5768972464741,1489,310,3,FALSE,3
6,821.6390489913545,185.21469740634006,1388,310,12,FALSE,12
7,1057.7055879899917,163.29441201000833,1199,310,11,FALSE,11
8,896.9213973799127,107.30131004366812,1374,310,7,FALSE,7
1,1056.120754716981,656.6018867924528,1060,311,2,FALSE,2
2,500.37052456286426,473.53122398001665,1201,311,1,FALSE,1
3,1399.4759284731774,449.8988995873452,1454,311,5,FALSE,5
4,1286.748224151539,424.68508287292815,1267,311,9,FALSE,6
5,506.7306397306397,362.38114478114477,1485,311,3,FALSE,3
6,823.0035486160398,189.7679205110007,1409,311,12,FALSE,12
7,1072.7665562913908,164.1225165562914,1208,311,11,FALSE,11
8,907.5779411764706,102.56176470588235,1360,311,7,FALSE,7
1,1056.1030245746692,656.5661625708884,1058,312,2,FALSE,2
2,500.3500417710944,473.48788638262323,1197,312,1,FALSE,1
3,1406.0564349621473,456.2395044735031,1453,312,5,FALSE,5
4,1285.6740506329113,433.5395569620253,1264,312,9,FALSE,6
5,506.49832551908906,362.25117213663765,1493,312,3,FALSE,3
6,825.2792665726375,195.87658674188998,1418,312,12,FALSE,12
7,1098.2870065789473,160.91200657894737,1216,312,11,FALSE,11
8,922.968253968254,98.62049062049061,1386,312,7,FALSE,7
1,1056.104716981132,656.5801886792453,1060,313,2,FALSE,2
2,500.410149750416,473.52662229617306,1202,313,1,FALSE,1
3,1410.0447561790247,463.78223112892454,1497,313,5,FALSE,5
4,1292.0155102040817,446.6881632653061,1225,313,9,FALSE,6
5,506.5096860387442,362.1302605210421,1497,313,3,FALSE,3
6,830.8781006378455,206.44649184975194,1411,313,12,FALSE,12
7,1112.585,165.7025,1200,313,11,FALSE,11
8,934.1283734500365,94.58424507658643,1371,313,7,FALSE,7
1,1056.0980207351556,656.6041470311027,1061,314,2,FALSE,2
2,1411.6857142857143,471.878231292517,1470,314,5,FALSE,5
3,500.4018302828619,473.540765391015,1202,314,1,FALSE,1
4,1300.2979233226838,456.39696485623006,1252,314,9,FALSE,6
5,506.43892617449666,362.2429530201342,1490,314,3,FALSE,3
6,834.8015427769986,213.9516129032258,1426,314,12,FALSE,12
7,1126.2643391521196,168.5577722360765,1203,314,11,FALSE,11
8,944.031746031746,94.01154401154402,1386,314,7,FALSE,7
1,1056.0903954802259,656.5743879472693,1062,315,2,FALSE,2
2,1416.0456989247311,477.80174731182797,1488,315,5,FALSE,5
3,500.3920265780731,473.48837209302326,1204,315,1,FALSE,1
4,1302.7263242375602,469.2086677367576,1246,315,9,FALSE,6
5,506.3955674949631,362.3028878441907,1489,315,3,FALSE,3
6,837.6023138105568,217.2234273318872,1383,315,12,FALSE,12
7,1141.9518272425248,174.57558139534885,1204,315,11,FALSE,11
8,964.6162962962962,98.97851851851851,1350,315,7,FALSE,7
1,1056.0782280867106,656.5636192271442,1061,316,2,FALSE,2
2,1417.7058020477816,480.8013651877133,1465,316,5,FALSE,5
3,1308.6384493670887,476.6376582278481,1264,316,9,FALSE,6
4,500.3900414937759,473.47634854771786,1205,316,1,FALSE,1
5,506.36711409395974,362.344966442953,1490,316,3,FALSE,3
6,840.3321529745042,225.56940509915015,1412,316,12,FALSE,12
7,1154.9888220120379,182.37231298366294,1163,316,11,FALSE,11
8,976.0401459854014,101.32335766423358,1370,316,7,FALSE,7
1,1056.0573308270677,656.4746240601504,1064,317,2,FALSE,2
2,1321.468016194332,489.03076923076924,1235,317,9,FALSE,6
3,1413.6103633916555,484.55787348586813,1486,317,5,FALSE,5
4,500.3900414937759,473.47634854771786,1205,317,1,FALSE,1
5,506.3505361930295,362.28016085790887,1492,317,3,FALSE,3
6,842.3405172413793,230.46264367816093,1392,317,12,FALSE,12
7,1162.2608333333333,191.82083333333333,1200,317,11,FALSE,11
8,987.5316363636364,103.1869090909091,1375,317,7,FALSE,7
1,1056.0667920978362,656.5014111006585,1063,318,2,FALSE,2
2,1324.9040867389492,501.41784820683904,1199,318,9,FALSE,6
3,1414.554882154882,486.53131313131314,1485,318,5,FALSE,5
4,500.3888888888889,473.43864013267,1206,318,1,FALSE,1
5,506.2434431741762,362.3335574983188,1487,318,3,FALSE,3
6,844.5555555555555,236.68002812939523,1422,318,12,FALSE,12
7,1174.4647519582245,202.00435161009574,1149,318,11,FALSE,11
8,1002.6084615384615,115.10692307692308,1300,318,7,FALSE,7
1,1056.0667920978362,656.5014111006585,1063,319,2,FALSE,2
2,1322.4632,520.3584,1250,319,9,FALSE,6
3,1415.8969696969698,491.3158249158249,1485,319,5,FALSE,5
4,500.3973509933775,473.43129139072846,1208,319,1,FALSE,1
5,506.1367924528302,362.41307277628033,1484,319,3,FALSE,3
6,846.9021663172607,239.64150943396226,1431,319,12,FALSE,12
7,1184.530487804878,212.37020905923345,1148,319,11,FALSE,11
8,1010.069423929099,121.6861152141802,1354,319,7,FALSE,7
1,1056.0667920978362,656.5014111006585,1063,320,2,FALSE,2
2,1326.7879032258065,535.6104838709678,1240,320,9,FALSE,6
3,1416.9454177897574,495.3167115902965,1484,320,5,FALSE,5
4,500.3910521955261,473.43993371996686,1207,320,1,FALSE,1
5,506.1146325016858,362.46999325691166,1483,320,3,FALSE,3
6,846.8615916955017,237.02145328719723,1445,320,12,FALSE,12
7,1198.1930567315835,223.9779847586791,1181,320,11,FALSE,11
8,1026.8378181818182,132.60872727272726,1375,320,7,FALSE,7
1,1056.0734463276835,656.4774011299435,1062,321,2,FALSE,2
2,1327.1259968102074,550.17703349282294,1254,321,9,FALSE,6
3,1414.949358541526,500.93382849426064,1481,321,5,FALSE,5
4,500.3576763485477,473.40912863070537,1205,321,1,FALSE,1
5,506.11238223418576,362.407133243607,1486,321,3,FALSE,3
6,844.0781805259418,231.1776830135039,1407,321,12,FALSE,12
7,1212.9211218229623,233.82997370727432,1141,321,11,FALSE,11
8,1037.4106606606606,137.97747747747746,1332,321,7,FALSE,7
1,1056.0734463276835,656.4774011299435,1062,322,2,FALSE,2
2,1320.18039538715,572.6828665568369,1214,322,9,FALSE,6
3,1413.722940776038,508.070115724983,1469,322,5,FALSE,5
4,500.37178423236514,473.4414937759336,1205,322,1,FALSE,1
5,506.0592991913747,362.5545822102426,1484,322,3,FALSE,3
6,1221.6421404682274,244.34615384615384,1196,322,11,FALSE,11
7,837.0195258019526,222.47071129707112,1434,322,12,FALSE,12
8,1054.9752300070772,149.91224345364472,1413,322,7,FALSE,7
1,1056.0639698965192,656.4506114769521,1063,323,2,FALSE,2
2,1322.9656040268455,587.2936241610738,1192,323,9,FALSE,6
3,1414.3649635036497,514.4518911745189,1507,323,5,FALSE,5
4,500.3413421706711,473.4241922120961,1207,323,1,FALSE,1
5,506.0040595399188,362.66102841677946,1478,323,3,FALSE,3
6,1227.9615713065755,257.19043552519213,1171,323,11,FALSE,11
7,831.0316455696203,210.92756680731364,1422,323,12,FALSE,12
8,1073.2255694342396,150.87876561351948,1361,323,7,FALSE,7
1,1056.0639698965192,656.4506114769521,1063,324,2,FALSE,2
2,1328.97244732577,607.3598055105349,1234,324,9,FALSE,6
3,1414.9108236895847,523.5044247787611,1469,324,5,FALSE,5
4,500.2803660565724,473.36522462562397,1202,324,1,FALSE,1
5,505.9357239512855,362.62719891745604,1478,324,3,FALSE,3
6,1233.1159420289855,272.94288150042627,1173,324,11,FALSE,11
7,824.3415162454874,205.5725631768953,1385,324,12,FALSE,12
8,1084.961736571008,153.60632818248712,1359,324,7,FALSE,7
1,1056.0639698965192,656.4506114769521,1063,325,2,FALSE,2
2,1330.0380067567567,620.6005067567568,1184,325,9,FALSE,6
3,1417.139566395664,534.510162601626,1476,325,5,FALSE,5
4,500.2641196013289,473.34302325581393,1204,325,1,FALSE,1
5,505.9669142471303,362.58001350438894,1481,325,3,FALSE,3
6,1242.691129032258,289.00967741935483,1240,325,11,FALSE,11
7,816.0341151385927,195.95806680881307,1407,325,12,FALSE,12
8,1105.6168639053255,165.8276627218935,1352,325,7,FALSE,7
1,1056.0667920978362,656.475070555033,1063,326,2,FALSE,2
2,1329.8361719383618,634.1581508515815,1233,326,9,FALSE,6
3,1416.631081081081,538.8871621621622,1480,326,5,FALSE,5
4,500.2458609271523,473.37334437086093,1208,326,1,FALSE,1
5,505.9669142471303,362.58001350438894,1481,326,3,FALSE,3
6,1246.6381031613976,303.3369384359401,1202,326,11,FALSE,11
7,810.153300212917,183.7388218594748,1409,326,12,FALSE,12
8,1124.273962264151,170.1879245283019,1325,326,7,FALSE,7
1,1338.5983263598325,652.526359832636,1195,327,9,FALSE,6
